2023-08-22 15:26:57,875 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:27:00,057 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:27:16,613 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:27:16,613 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:28:01,684 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:28:01,692 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:28:01,693 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:28:21,754 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:28:22,304 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:28:22,304 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:28:35,983 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:28:35,989 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:28:35,989 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:29:57,438 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:29:57,551 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:29:57,551 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:30:22,407 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:30:22,409 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:30:22,410 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:30:37,872 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:30:37,921 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:30:37,921 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:30:44,262 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:30:44,266 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:30:44,266 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:30:59,600 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:30:59,640 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:30:59,640 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:31:07,299 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:31:07,511 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:31:07,512 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:31:18,602 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:31:18,607 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
